Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"UMICs, Total","","19849.17","16027.78","746.4","3074.99",,"430.42","650.55","81.69","263.64","21.92","57.63","48.57","1935.31","3001.04","102.11","2.9","2.8","41.78","688.5","1336.42","126.2","32.62","275.02","45.93","333.05","97.14","51.09","2.3",,"752.39","229.88","158.67","-147.16","5405.37","2172.22",,,,"0.91","0.39","15.28",,"-23.4","0.35",,"1.28",,,,,,,"0.66",,"205.9","545.03",,"-46.72","-46.72","24.3","-3.02",,"-3.02",,,,,,"29.61",,"2.69","-4.98","390.77",,"16.28","32.03",,"22.38","50.01",,,"31.87","45.97","62.22",,,"51.89","68.47","9.65",,,"-40.44","-40.44",,"-40.44",,"574.87",,"-0.71",,,,,"0.78","147.64","295.29",,,"74.69","-0.81","57.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12483.12","7925.28",
"MADCTs, Total","","875.5","464.59","213.78","197.13",,"3.66","9.09","1.49","20.37","0.53","1.05","0.23","435.99","34.37","0.85","0.37",,"0.43","-4.48","-139.77","0.89","0.34","0.2","6.29","31.68","0.12","0.34",,,"19.37","6.74","1.15","5.1","28.19","153.95",,,,"0.02",,"0.81",,"-25.89","0",,"0.01",,,,,,,"0.06",,"13.38","225.39",,,,"9.7","-0.43",,"-0.43",,,,,,"6.94",,"0.23","2.96","20.6",,"1.66",,,"3.43","3.18",,,"1.48","2.54","1.22",,,,"7.06","0.03",,,"-0.73","-0.73",,"-0.73",,"13.61",,"-0.09",,,,,,"8.81","4.46",,,"-0.11",,"0.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379.77","512.13",
"Part I Unallocated by income","","27478.6","21344.33","2116.7","4017.57",,"500.48","147.11","457.44","1157.64","20.02","402.16","213.41","1053.73","1558.5","74.86","0.17","14.38","211.38","150.69","1301.46","59.5","42.83","2326.74","83.03","1140.64","1.69","42.25","4.77","21.42","1149.3","1409.25","555","2036.78","5207.7","2311.97",,,,"17.75","0.63","1.58",,,"0.14","16.67","2.23",,,,,"1525.7","495","8.43",,"48.12","0.45",,,,"114.98","108.52",,"108.52",,,,,,"4.32",,"1.88","0.26","778.33",,"28.14",,,"118.81","10.98",,,"1.67","143.6","289.23",,,,"183.35","2.55",,,"15.83","15.83",,"15.83",,"796.46",,"1.51",,,,,"548.26","193.83","26.53",,,,,"26.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12466.5","11324.5",
"WorldBank Low income countries","","23871.79","13187.84","1269.48","9414.47",,"92.96","39.97","425.24","802.29","15.15","400.01","121.79","950.45","909","29.24","25.44","15.05","328.13","296.61","556.16","18.37","69.86","866.75","8.16","638.27","-0.29","51.6","19.15",,"259.51","535.06","197.67","1595.82","3920.42","2905.98",,,,"0.46","0.48","28.74",,"31.39","0.11",,"18.53",,,,,,,"0.48",,"101.64","1087.65",,"-47.22","-47.22","914.58","848.26","133.49","714.77",,,,,,,,,"66.32","931.66",,"7.17","128.52",,"15.67","158.47",,,"64","23.65","338.57",,"9.49","31.15","65.91","89.06",,,"3770.66","3770.66",,"3770.66",,"938.81",,"49.82",,,,,"232.84","33.18","561.22",,,,"17.49","44.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9030.75","6938.49",
"WorldBank Lower-middle income countries","","33765.99","21807.38","797.58","11161.03",,"1249.59","415.12","279.54","885.79","19.54","789.06","198.97","2067.01","2383.22","26.45","3.89","5.16","239.12","131.91","2638.86","288.45","107.45","1130.44","95.04","713.45","53.48","124.81","1.22",,"961.95","691.73","333.61","2116.19","3856.33","3671.08",,,,"1.64","0.41","13.94",,"129.37","0.16",,"0.45",,,,,,,"50.99",,"166.46","434.16",,"5.07","5.07","556.9","471.03","42.79","428.24",,,,,,"4.72",,"2.52","78.63","1323.45",,"18.22","147.98",,"32.34","211.65",,,"116.15","38.89","289.01",,"0.06","206.47","136.54","126.14",,,"4424.87","4424.87",,"4424.87",,"1179.67",,"55.26",,,,,"153.66","123","706.11",,,"19.54","50.97","71.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14079.31","11741.1",
"WorldBank Upper-middle income countries","","21063.05","16619.99","914.99","3528.07",,"398.15","712.64","73.31","279.25","25.63","58.24","49.5","1627.47","3059.03","117.5","3.15","2.8","44.91","695.25","1410.68","122.88","33.01","319.71","27.91","365.15","100.79","51.02","2.46",,"932.93","289.45","175.69","-223.06","5864.54","2254.88",,,,"1.13","1.09","50.54",,"-25.82","1.05",,"2.54",,,,,,,"0.67",,"215.26","668.53",,"-29.59","-29.59","19.42","-3.02",,"-3.02",,,,,,"24.85",,"3.34","-5.75","514.21",,"17.02","45.54",,"22.45","54.02",,,"31.67","48.63","61.99",,,"150.82","67.09","14.98",,,"153.57","153.57",,"153.57",,"615.58",,"-0.71",,,,,"1.14","151.98","328.31",,,"72.65","-0.81","63.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12713.16","7972.94",
"WorldBank High income countries","","506.21","95.17","213.96","197.08",,"23.15","9.3","1.49","19.74","0.55","1.05","0.23","29.27","34.37","1.05","0.37",,"0.43","-4.41","-131.49","1.16","0.34","0.2","1.99","31.68","0.12","0.34",,,"19.37","6.74","1.15","4.88","42.1","155.9",,,,"0.02",,"0.82",,"-25.89","0",,"0.01",,,,,,,"0.06",,"13.55","225.39",,,,"6.78","-0.43",,"-0.43",,,,,,"4.02",,"0.23","2.96","20.61",,"1.66",,,"3.47","3.08",,,"1.48","2.54","1.22",,,,"7.13","0.03",,,"-0.73","-0.73",,"-0.73",,"14.52",,"-0.09",,,,,,"9.72","4.46",,,"-0.11",,"0.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5.54","105.69",
"Countries not classified by the World Bank","","720.5","679.9","0.49","40.11",,"3.72","0.13","0.55","7.45","0.06",,"0.17","530.51","5.64","0.09","0.01",,"0.11","0.28","2.5","0.18",,"0.03","30.92","0.32","0.01","0.15",,,"15.88",,"0.19","70.88","10.12","26.78",,,,,,"0.48",,,,,,,,,,,,,,"0.01",,,,,"2.96",,,,,,,,,"2.96",,,,"5.95",,"0.3",,,"0.36","1.11",,,"1.45",,"1.08",,,,"1.65",,,,,,,,,"4.42",,,,,,,,"2.11",,,,"2.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"627.38","624.5",
"HIPCs, Total","","34744.07","20601.99","1332.01","12810.07",,"92.11","58.76","609.74","1219","14.6","748.91","204.03","1977.63","1951.72","27.91","25.26","16.1","436.88","353.4","1649.44","54.83","107.04","1323.13","10.59","863.69","35.65","65.18","19.15",,"690.84","862.33","325.25","1944.73","4914.09","3896.4",,,,"0.15","0.48","29.92",,"103.68","0.11",,"18.55",,,,,,,"0.56",,"97.39","1081.17",,"75.84","75.84","1334.63","1219.97","176.28","1043.69",,,,,,"9.34",,,"105.32","1168.82",,"9.51","185.08",,"27.34","203.67",,,"87.68","31.9","399.45",,"9.55",,"88.19","126.45",,,"4984.5","4984.5",,"4984.5",,"1349.89",,"80.66",,,,,"260.77","58.7","825.77",,,,"44.12","79.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14010.01","11456.89",
"Land-Locked countries, Total","","19966.54","11405.43","1407.19","7153.92",,"95.28","49.06","191.33","701.76","21.42","395.03","91.27","671.73","958.49","33.03","8.38","11.74","249.53","187.21","932.16","68.47","77.5","577.21","10.25","478.79","13.56","12.22","2.59",,"224.56","436.76","197.56","1192.02","3516.52","2179.1",,,,"0.75","0.82","28.82",,"34.07","0.58",,"19.41",,,,,,,"25.54",,"286.3","1010.9",,"125.1","125.1","634.22","563.29","28.17","535.12",,,,,,,,"2.63","68.3","734.14",,"9.1","121.58",,"15.75","124.58",,,"51.8","24.73","238.22",,"3.76",,"59.3","85.32",,,"2561.9","2561.9",,"2561.9",,"919.46",,"51.01",,,,,"193.21","43.61","541.7",,,,"21.21","68.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8159.89","5392.9",
"Small island states, Total","","3178.57","2225.8","-2.16","954.93",,"669.5","3.94","13.84","198.79","0.79","0.96","1.62","162.09","19.1","1.56","0.01",,"12.06","54.34","113.24","9.73","16.94","135.95","88.44","24.37","0.14","119.35",,,"115.41","9.96","13.3","3.78","436.59","558.26",,,,"0.13",,"0.68",,"-7.33",,,,,,,,,,"0.24",,"1.47","2.65",,"6.58","6.58","60.06","22.57",,"22.57",,,,,,"36.55",,,"0.94","117.21",,"1.62","13.5",,"10.11","24.27",,,"12.84","0.88","19.36",,,,"28.28","6.35",,,"110.24","110.24",,"110.24",,"102.58",,"-1.21",,,,,"3.81","12.83","70.79",,,,"-0.47","16.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"987.93","671.84",
"Fragile states, Total","","51737.07","34649.58","1602.76","15484.73",,"1004.05","906.53","540.36","1329.92","20.98","874.52","258.34","2833.07","4364.35","41.77","25.85","12.31","504.59","822.66","2761.12","194.69","102.35","1589.72","59.2","1083.22","33.58","71.56","19.36",,"1057.74","1064.34","379.27","2749.86","9944.27","4861.38",,,,"1.46","0.6","32.66",,"39.61","0.11",,"18.64",,,,,,,"48.53",,"216.82","1244.33",,"-35.39","-35.39","1152.64","1059.9","164.62","895.28",,,,,,,,"0.29","92.45","1776.11",,"16.46","216.91",,"32.54","273.47",,,"126.82","46.45","523.2",,"9.55","237.62","135.91","157.18",,,"6275.7","6275.7",,"6275.7",,"1454.28",,"79.73",,,,,"314.99","74.29","887.84",,,"2.31","43.4","51.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24805.25","17881.53",
"Afghanistan","","4982.61","3021.17","1091.84","869.6",,"50.25","0.66","10.64","345.39","10.62","40.74","19.16","19.54","217.15","17.25","7.52","4.59","7.4","62.04","101.01","2.58","3.2","88.82","3.73","94.42","1.81","8.99","1.33",,"43.5","56.15","19.69","268.71","1514.28","307.46",,,,"0.01","0.39",,,"0.43","0.11",,"18.48",,,,,,,"0.18",,"71.61","1000.63",,"54.74","54.74","0.25",,,,,,,,,,,,"0.25","47.69",,"0.08",,,,"11.35",,,"4.65","1.72","26.36",,,,"3.12","0.41",,,"442.24","442.24",,"442.24",,"17.22",,,,,,,"13.54","0.2","3.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2528.12","885.23",
"Albania","","308.63","206.22","5.55","96.86",,,"7.39",,"0.8","0.68","0.29","0.33","5","45.99","30.62","0.01",,"0.92","18.36","-1.6","4.48","1.66","6.78",,"5.89","0.41",,"0.01",,"19.47","11.94","7.91","6.76","32.12","50.31",,,,,,,,"-0.12",,,"0.01",,,,,,,,,"4.3","1.36",,"-10.66","-10.66","4.89",,,,,,,,,,,"0.12","4.77","6.19",,"0.6","0.39",,"0.1","1.9",,,"0.35","0.55","1.41",,,,"0.89",,,,"42.91","42.91",,"42.91",,"3.22",,,,,,,"0.1","2.42","1.78",,,,,"-1.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.43","156.62",
"Algeria","","395.01","291.83","9.36","93.82",,,"0.17","12.96","0.86",,,"1.14","185.18","9.38","0.04",,,,"5.06","7.26","2.72",,,,"1.27","-0.1","0.13",,,"60.54","0.88","2.08","0.57","1.69","85.71",,,,,,,,"-1.76",,,,,,,,,,,,"0.18","10.94",,,,"0.22",,,,,,,,,,,,"0.22","6.78",,"0.98","-1.19",,"0.71","1.05",,,"0.27","0.54","1.08",,,,"2.28","1.06",,,,,,,,"1.11",,,,,,,,"0.71","0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210","275.95",
"Angola","","259.98","105.01","-1.08","156.05",,"0.89","0.03","-6.24","4.49","1.47","6.43","2.03","3.24","12.26","0.08",,,"3.01","-30.6","23.1","17.41",,"-49.29","0.11","21.41","0.49","19.13",,,"17.62","6.65","1.62","10.04","39.63","64.86",,,,,,"0.04",,"-1.13",,,,,,,,,,,,"0.01",,,,,"1.76","1.76",,"1.76",,,,,,,,,,"28.43",,"0.33","0.16",,"0.81","6.2",,,"2.33","3.27","12.11",,,,"2.63","0.59",,,"40.07","40.07",,"40.07",,"20.93",,,,,,,"6.39",,"14.48",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.16","-3.65",
"Anguilla","","5.27","2.62",,"2.65",,,,,"2.39",,,,,,,,,,,,,,,,,,,,,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.65",,,,,,,,,"2.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.62","0.23",
"Antigua and Barbuda","","4.99","2.12","0.01","2.86",,,"0.21",,"1.71",,,,"0.02",,"0.08",,,,,"0.21","0.07",,,,,,,,,,,,"0.01","-0.19","2.13",,,,,,,,,,,,,,,,,,,,"0.01",,,,,"-0.27",,,,,,,,,"-0.27",,,,"0.2",,,,,"0.04",,,,,,,,,,"0.16",,,,,,,,,"0.8",,,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.76","0.32",
"Argentina","","90.23","64.04","-1.18","27.37",,,"0.14","0.24","3.56","0.19","-0.69","0.18","16.8","11.93","0.35","0.01",,"0.49","-16.45","15.09","0.04","0.17","0.03","0.16","0.04","0.05","0.14",,,"21.63","0.87","0.29","0.96","7.82","6.1",,,,,,"1.11",,"-2.3",,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,"5.62",,"0.9",,,"0.44","1.03",,,"0.62",,"0.61",,,,"2.02",,,,,,,,,"15.65",,,,,,,,"7.22","5.62",,,"2.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.71","37.04",
"Armenia","","351.9","231.45","1.23","119.22",,,"0.6","0.37","1.91","0.43","2.14","0.27","8.5","22.53","5.4",,,"0.04","0.04","85.23","0.05",,"5.8",,"4.66","0.21",,,,"0.05","3.61","2.18","7.51","79.92","20.51",,,,"0.12","0.04","0.12",,,"0.02",,"0.24",,,,,,,,,"0.69",,,"-13.57","-13.57","0.34",,,,,,,,,,,"0.34",,"11.42",,"0.74","4.4",,"0.33","2.16",,,"0.4","1.1",,,,,"1.17","1.12",,,"85.79","85.79",,"85.79",,"14.73",,,,,,,"0.09","1.88","2.65",,,,,"10.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205.64","57.5",
"Aruba","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Azerbaijan","","213.31","111.06","41.41","60.84",,,"0.46","0.02","1.52","0.06",,"0.05","9.52","24.27","0.31",,,,,"11.36","0.78",,"0.06",,"5.31","0.47",,,,"0.01","1.35","6.18","0.35","48.98","9.04",,,,,,"0.69",,"2.25","0.03",,"0.06",,,,,,,,,"36.22","2.16",,"-25.61","-25.61","6.7",,,,,,,,,,,"0.14","6.56","12.11",,"0.18","3.24",,"0.07","2.13",,,"0.69","1.22","1.37",,,,"0.69","2.52",,,"51.98","51.98",,"51.98",,"6.61",,,,,,,"0.12","1.16","3.96",,,,,"1.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96","36.93",
"Bahamas","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahrain","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bangladesh","","1308.52","674.43","17.98","616.11",,"35.15","0.65","-0.43","60.24","0.17","41.96","1.17","-0.87","43.06","0.41",,,"6.16","2.77","-6.59","10","0.45","99.45","1.69","39.83","0.3",,"0.08",,"12.15","11.79","20.13","245.57","49.14","101.45",,,,"0.19","0.04",,,"15.32",,,,,,,,,,"0.07",,"2.14","0.22",,,,"-0.09",,,,,,,,,,,,"-0.09","66.08",,"0.7","6.26",,"0.8","16.42",,,"6.12","0.49","16.04",,,,"7.65","11.6",,,"420.53","420.53",,"420.53",,"28.14",,,,,,,"8.42","1.01","24.93",,,,"0.2","-6.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"393.32","464.84",
"Barbados","","18.7","7.23","0.01","11.46",,,,,"3.9",,,,"0.08",,"0.04",,,,,"0.1","0.06",,,"0.02",,,,,,,,,"2.5","0.53","6.09",,,,,,,,,,,,,,,,,,"0.01",,,,,,,"3.9",,,,,,,,,"3.9",,,,"1.47",,,,,"1.1","0.05",,,,,,,,,"0.29","0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.11","2.62",
"Belarus","","85.43","65.26","2.13","18.04",,,"1.37","0.15","0.47","1.45","0.88","0.1","1.2","18.89","0.14",,,"0.18","0.13","0.37","0.05","0.03",,,"2.51","14.93",,"0.07",,"0.15","10.45","2.8","0.82","8.12","6.89",,,,,"0.1","1.63",,"-1.13","0.12",,"0.94",,,,,,,,,"0.47",,,,,"0.12",,,,,,,,,,,"0.12",,"4.07",,"0.57",,,"0.13","0.76",,,"0.4","0.76","0.69",,,,"0.76",,,,,,,,,"6.96",,,,,,,,"1.67","5.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","50.94",
"Belize","","21.28","8.55","-1.13","13.86",,,"0.02",,"3.02","0.06",,"0.03",,"0.02","0.04",,,"0.28","0.34","1.55","0.35",,,"0.02",,,,,,,,,"0.06","2.76","4.94",,,,,,,,"-1.17",,,,,,,,,,"0.01",,"0.03",,,,,"4.72",,,,,,,,,"4.72",,,,"1.2",,"0.04",,,"0.1","0.15",,,,,"0.63",,,,"0.28",,,,,,,,,"3",,,,,,,,"0.44","0.45",,,,,"2.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.75","0.85",
"Benin","","475.29","238.15","2.83","234.31",,,"0.01","14.89","6.99","0.01","44.64","0.21","56.4","29.58","0.14",,,"0.09","1.49","6.81","0.02","4.28","34.72",,,"0.01",,,,"2.11","0.3","10.26","-0.14","25.33","81.83",,,,,,"0.01",,"2.72",,,,,,,,,,,,"0.02","0.08",,"1.35","1.35","50.93","48.19",,"48.19",,,,,,,,,"2.74","15.82",,"0.3","1.25",,"0.17","2.92",,,"2.04","0.58","5.35",,,,"1.91","1.3",,,"61.69","61.69",,"61.69",,"22.7",,"6.5",,,,,"4.58","0.93","7.33",,,,"3.71","-0.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.46","188.74",
"Bermuda","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bhutan","","95.64","43.7","0.09","51.85",,"1.27","1.63",,"1.48","0.02","12.55","0.04","0.2","0.2","0.04",,,,,"18.07","0.32",,"0.31","0.22","1.23","0.01",,,,,"0.74","5.37",,,"3.59",,,,,,,,"-0.44",,,,,,,,,,"0.53",,,,,,,,,,,,,,,,,,,,"9.18",,,"0.99",,"0.01","1.99",,,"1.11",,"0.95",,,,"1.82","2.31",,,"35.99","35.99",,"35.99",,"3.09",,,,,,,"0.2","2.03","0.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.95","15.74",
"Bolivia","","438.79","361.63","0.09","77.07",,,"0.37","14.89","22.8","0.23","34","0.7","7.23","39.79","0.01",,,"1.25","7.87","36.93","8.66","1.08","48.26",,"5.07","0.01",,,,"74.63","25.96","14.69","-105.19","122.39","43.86",,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.41",,"0.21","-0.35",,"0.05","1.62",,,"1.2",,"1.71",,,,"1.35","4.62",,,"14.07","14.07",,"14.07",,"8.73",,,,,,,"0.07",,"3.36",,,,"1.49","3.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.82","151.09",
"Bosnia and Herzegovina","","599.1","299.43","162.37","137.3",,"0.02","33.08","0.3","10.34","2.61","0.76","3.55","5.6","29.03","14.39","0.32","0.22","1.22","7.4","5.39","7.76","0.08","21.1",,"17.38","0.08","12.72","0.01",,"30.22","37.03","17.7","9.51","31.61","69.29",,,,,"0.15","0.17",,"-1.32","0.15",,,,,,,,,,,"15.86","147.36",,,,"0.16",,,,,,,,,,,"0.16",,"10.41",,"0.23","2.6",,"0.12","0.82",,,"0.45","4.44","0.83",,,,"0.92",,,,"48.5","48.5",,"48.5",,"8.95",,,,,,,"0.41","2.48","2.89",,,,,"3.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.88","209.01",
"Botswana","","105.07","63.62","-1.38","42.83",,"0.04",,"0.17","2.22",,"0.13","0.21","9.24","2.45",,,,"0.14",,"-2.22",,,"0.1","0.02","2.2",,"0.01",,,,"3.66",,"0.41","44.84","34.71",,,,,,,,"-1.38",,,,,,,,,,,,,,,,,"-1.84","-1.84",,"-1.84",,,,,,,,,,"6.84",,"0.2",,,"0.97","0.92",,,"1","0.86","1.22",,,,"1.67",,,,"-0.48","-0.48",,"-0.48",,"3.6",,"-2.72",,,,,,"3.22","0.49",,,,"-0.2","2.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.94","16.52",
"Brazil","","328.59","270.37","0.96","57.26",,"0.27","2.93","4.94","9.24","0.13","0.3","0.59","112.91","76.8","1.23","0.02",,"1.44","6.63","-9.91","0.16","1.54","0.22","0.15","9.44","0.2","3.8",,,"32.8","4.02","3.62","3.05","3.85","25.67",,,,,,"0.95",,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,"10.39",,"0.94",,,"0.69","0.37",,,"0.95","1.62","2.05",,,,"3.77",,,,,,,,,"21.2",,,,,,,,"18.84","2.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202.57","253.55",
"British Virgin Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burkina Faso","","942.72","412.42","13.74","516.56",,,"4.68","14.39","22.74","0.26","42.38","0.65","114.76","39.9","0.07",,,"1.06","2.59","20.43","0.63","14.21","65.7",,"0.27","0.04",,,,"4.77","21.11","20.32","-0.35","21.81","201.6",,,,"0.01",,"0.06",,"13.49",,,,,,,,,,"0.01",,"0.02","0.15",,"0.76","0.76","78.48","63.34",,"63.34",,,,,,,,,"15.14","30.89",,"0.36","5.5",,"0.54","5.43",,,"2.27",,"11.36",,,,"2.11","3.32",,,"170.45","170.45",,"170.45",,"34.37",,"7.29",,,,,"10.66","2.31","9.32",,,,"1.04","3.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221.88","326.22",
